customer_id,ITE,treatment,purchased,customers_targeted,uplift,qini,random_baseline
989,-0.1683777126828346,0,0.0,644,0.1979664552011819,61.567567567567565,53.120914934868416
798,-0.1691358295726697,1,1.0,645,0.200017325017325,62.4054054054054,53.20352911050585
652,-0.1708222816011578,1,1.0,646,0.20205509023400398,63.24324324324324,53.28614328614328
873,-0.1710460235765481,0,1.0,647,0.19954659371353142,62.458083832335326,53.36875746178071
4,-0.1714224644070527,0,0.0,648,0.2000381479185542,62.61194029850746,53.45137163741814
804,-0.172028978122265,0,0.0,649,0.20052677620568995,62.76488095238095,53.53398581305557
201,-0.1722822195805317,1,0.0,650,0.19936684865028811,62.601190476190474,53.616599988693004
675,-0.1728168108412855,1,1.0,651,0.20138888888888887,63.4375,53.699214164330435
821,-0.1731621553285354,1,0.0,652,0.2002335744424352,63.273809523809526,53.781828339967866
323,-0.1736543618281409,0,0.0,653,0.20071930285843068,63.4272997032641,53.8644425156053
36,-0.173959770997835,1,0.0,654,0.19957127746211237,63.26409495548962,53.94705669124273
79,-0.1776255594370501,0,0.0,655,0.20005413174546882,63.417159763313606,54.02967086688016
19,-0.1779646049909785,1,0.0,656,0.19891332663466188,63.25443786982248,54.11228504251759
264,-0.1779721793433529,0,0.0,657,0.1993933322201814,63.4070796460177,54.19489921815502
632,-0.1794420818437648,1,1.0,658,0.20139447573075892,64.2448377581121,54.277513393792454
427,-0.179455860006053,0,0.0,659,0.2018716577540107,64.39705882352942,54.360127569429885
340,-0.1799224613036812,0,0.0,660,0.2023460410557185,64.5483870967742,54.442741745067316
835,-0.1803158337719185,0,0.0,661,0.20281765018607126,64.69883040935673,54.52535592070475
377,-0.1803242506622009,0,0.0,662,0.2032865094089584,64.84839650145773,54.60797009634218
244,-0.1803716441952538,0,0.0,663,0.20375264270613108,64.99709302325581,54.69058427197961
446,-0.1814753562964307,1,0.0,664,0.20261627906976742,64.83720930232559,54.77319844761704
9,-0.1839444713838192,0,0.0,665,0.20307971014492754,64.98550724637681,54.85581262325447
656,-0.1840161713837121,1,0.0,666,0.20195042665583096,64.82608695652175,54.9384267988919
364,-0.1840938296109405,1,0.0,667,0.2008281573498965,64.66666666666666,55.02104097452934
783,-0.1846110469146895,1,0.0,668,0.19971283707991205,64.5072463768116,55.10365515016677
967,-0.1857273041744464,0,0.0,669,0.20017358936273016,64.65606936416185,55.186269325804204
659,-0.1864611168036872,0,0.0,670,0.2006316860127943,64.80403458213257,55.268883501441636
388,-0.1868006817486158,1,1.0,671,0.2026096701889209,65.64553314121038,55.35149767707907
881,-0.1885049556653121,1,0.0,672,0.20149855907780978,65.48703170028818,55.4341118527165
220,-0.1891577166347734,0,0.0,673,0.20195402298850573,65.63505747126436,55.51672602835393
983,-0.1892870671982175,0,1.0,674,0.19954154727793694,64.85100286532952,55.59934020399136
892,-0.1898186286540137,0,0.0,675,0.19999999999999998,65.0,55.68195437962879
122,-0.190086896975016,0,0.0,676,0.20045584045584044,65.14814814814815,55.76456855526622
618,-0.1901880136118907,0,0.0,677,0.2009090909090909,65.29545454545455,55.847182730903654
116,-0.190310502793324,0,0.0,678,0.2013597733711048,65.44192634560906,55.929796906541085
496,-0.1910429751866256,0,0.0,679,0.20180790960451975,65.58757062146893,56.01241108217852
525,-0.1918086170435037,1,1.0,680,0.20377109978856886,66.42937853107344,56.09502525781595
648,-0.1936937954131432,0,0.0,681,0.20421671131080965,66.57464788732395,56.17763943345338
715,-0.1949938955440048,0,0.0,682,0.20465981939753225,66.71910112359551,56.26025360909081
746,-0.195067821654034,0,0.0,683,0.20510044508600989,66.86274509803923,56.34286778472824
178,-0.1960420487542949,0,0.0,684,0.2055386091784625,67.00558659217877,56.42548196036567
582,-0.1962613213846433,0,0.0,685,0.20597433224533043,67.14763231197772,56.508096136003104
206,-0.1964986209457527,0,0.0,686,0.20640763462849354,67.28888888888889,56.590710311640535
459,-0.1978491549655137,1,0.0,687,0.20530071355759427,67.13333333333333,56.67332448727797
587,-0.1984683606474964,0,0.0,688,0.20573161537353765,67.27423822714681,56.7559386629154
363,-0.1994061607143289,0,0.0,689,0.20616013651646475,67.41436464088397,56.83855283855283
657,-0.1997670681554652,1,1.0,690,0.2081087454520954,68.25966850828729,56.92116701419026
956,-0.2020894340811868,0,0.0,691,0.20853490559698984,68.39944903581267,57.00378118982769
840,-0.2037471669053159,0,0.0,692,0.20895872420262662,68.53846153846155,57.08639536546512
219,-0.2039320013853014,0,0.0,693,0.2093802205145339,68.67671232876712,57.169009541102554
880,-0.2046683001019901,0,0.0,694,0.20979941356790616,68.81420765027323,57.251623716739985
561,-0.2048433069072101,0,1.0,695,0.20749152655014289,68.05722070844686,57.334237892377416
472,-0.204964022855682,0,0.0,696,0.2079135737009544,68.19565217391305,57.41685206801485
664,-0.2049649453607538,0,0.0,697,0.20833333333333331,68.33333333333334,57.49946624365228
31,-0.205349388236418,1,1.0,698,0.21027009662193885,69.1788617886179,57.58208041928971
555,-0.2063963526835287,1,1.0,699,0.21219512195121948,70.02439024390245,57.66469459492714
992,-0.2072752051809738,0,0.0,700,0.21261261261261258,70.16216216216216,57.74730877056457
663,-0.2099010365679031,0,0.0,701,0.21302785265049412,70.29919137466308,57.82992294620201
658,-0.2100159819750696,0,0.0,702,0.21344086021505373,70.43548387096774,57.91253712183944
267,-0.210288380647724,0,0.0,703,0.2138516532618409,70.5710455764075,57.99515129747687
198,-0.2107236680271503,1,1.0,704,0.21576504701813498,71.41823056300268,58.077765473114304
131,-0.2117110414656149,0,0.0,705,0.21617364331066125,71.55347593582889,58.160379648751736
173,-0.2120323704785557,1,0.0,706,0.21506346240577284,71.40106951871658,58.24299382438917
590,-0.2123181143164764,0,0.0,707,0.2154698795180723,71.536,58.3256080000266
213,-0.2126354325833915,0,0.0,708,0.21587413483722123,71.67021276595744,58.40822217566403
975,-0.2130587500240894,0,0.0,709,0.21627624556581768,71.80371352785147,58.49083635130146
737,-0.2132190573049568,0,0.0,710,0.21667622872442152,71.93650793650794,58.57345052693889
281,-0.2165115432786666,0,1.0,711,0.21443557872651559,71.19261213720316,58.65606470257632
402,-0.2166770230121936,0,0.0,712,0.21483830057070388,71.32631578947368,58.738678878213754
311,-0.2167132586061506,1,0.0,713,0.21373478741899796,71.17368421052632,58.821293053851186
275,-0.2182460780768824,1,0.0,714,0.21263788213047588,71.02105263157895,58.90390722948862
107,-0.2186195017447339,0,0.0,715,0.21303848994923538,71.15485564304461,58.98652140512605
705,-0.2190093028907822,0,0.0,716,0.21343700034486002,71.28795811518324,59.06913558076348
520,-0.2225724274799712,0,0.0,717,0.2138334297462516,71.42036553524804,59.15174975640091
408,-0.2234991702008777,0,0.0,718,0.21422779441117765,71.55208333333334,59.23436393203834
484,-0.2235993500936569,0,0.0,719,0.21462011042849366,71.6831168831169,59.31697810767577
965,-0.2237862525524505,0,0.0,720,0.21501039372033134,71.81347150259067,59.399592283313204
452,-0.2238973526732965,0,1.0,721,0.2128146807160872,71.08010335917312,59.482206458950635
413,-0.224506947824876,0,0.0,722,0.21320760540774122,71.21134020618555,59.56482063458807
55,-0.2275280326717021,1,1.0,723,0.21510232343437455,72.05927835051546,59.6474348102255
253,-0.2281050350969419,1,0.0,724,0.21400957290132547,71.90721649484536,59.73004898586293
958,-0.228117626208647,0,0.0,725,0.2144004774146162,72.03856041131105,59.81266316150036
360,-0.2281888168359945,0,1.0,726,0.2122252747252747,71.3076923076923,59.89527733713779
17,-0.2284607283625538,0,0.0,727,0.21261874314943366,71.43989769820972,59.97789151277522
638,-0.2287699127141502,0,0.0,728,0.21301020408163263,71.57142857142858,60.060505688412654
810,-0.2289359514771403,0,1.0,729,0.2108551435841512,70.84732824427482,60.143119864050085
205,-0.2291951995910223,0,0.0,730,0.21124909354604784,70.97969543147208,60.22573403968752
719,-0.2293347417187202,0,0.0,731,0.21164104882459311,71.1113924050633,60.30834821532495
700,-0.2296363894880996,0,0.0,732,0.21203102453102451,71.24242424242425,60.39096239096238
383,-0.23050661132328,1,1.0,733,0.21391211821478884,72.08838383838383,60.47357656659981
668,-0.2334384692897472,1,0.0,734,0.21282350128503974,71.93434343434345,60.55619074223724
592,-0.2336572658653845,0,0.0,735,0.2132115123783405,72.06549118387909,60.63880491787468
706,-0.2341834586653082,0,0.0,736,0.21359757366715232,72.19597989949749,60.72141909351211
985,-0.2366858530255079,0,0.0,737,0.21398169981165932,72.32581453634086,60.80403326914954
662,-0.2367247037409757,1,1.0,738,0.21584935790804444,73.17293233082707,60.88664744478697
73,-0.2368605665258911,0,0.0,739,0.2162315634218289,73.3025,60.969261620424405
412,-0.239034300207918,0,1.0,740,0.2141180970876643,72.5860349127182,61.051875796061836
101,-0.2393706156825731,1,1.0,741,0.21597476895995307,73.43142144638404,61.13448997169927
915,-0.2394510638104657,0,0.0,742,0.21635937957272464,73.56218905472636,61.2171041473367
877,-0.239691850012382,0,0.0,743,0.2167420814479638,73.6923076923077,61.29971832297413
885,-0.2411594155361511,0,0.0,744,0.2171228887594642,73.82178217821783,61.38233249861156
898,-0.2430989508119133,0,0.0,745,0.21750181554103123,73.95061728395062,61.46494667424899
966,-0.2441892041017587,0,0.0,746,0.21787887568820632,74.07881773399015,61.54756084988642
425,-0.2445861515889639,0,0.0,747,0.21825408295996532,74.2063882063882,61.630175025523855
891,-0.2451665726845177,1,0.0,748,0.21716731394150748,74.05405405405406,61.712789201161286
986,-0.2464882502828892,0,0.0,749,0.21754068196193435,74.18137254901961,61.79540337679872
735,-0.2469792568217451,0,0.0,750,0.2179122242218701,74.3080684596577,61.87801755243615
312,-0.249141772518545,0,0.0,751,0.21828195408053788,74.43414634146342,61.96063172807358
904,-0.251664547125232,0,0.0,752,0.218649884767144,74.5596107055961,62.04324590371101
683,-0.2519800254836851,0,0.0,753,0.21901602938245596,74.68446601941747,62.12586007934844
179,-0.2521995365142528,0,0.0,754,0.21938040090035715,74.8087167070218,62.20847425498587
575,-0.254436869860583,1,0.0,755,0.21829998725627625,74.65859564164649,62.291088430623304
802,-0.2545865568007438,1,0.0,756,0.21722587340020755,74.50847457627118,62.373702606260736
445,-0.2553520267938992,0,0.0,757,0.21758848466923003,74.6328502415459,62.45631678189817
949,-0.2573774981744862,1,1.0,758,0.2194275924053477,75.4830917874396,62.5389309575356
589,-0.2574350110866974,1,0.0,759,0.21835748792270532,75.33333333333333,62.62154513317303
576,-0.25795052114752,0,0.0,760,0.21871835166753972,75.45783132530121,62.70415930881046
180,-0.2582235656213881,0,0.0,761,0.21907748049052397,75.58173076923077,62.78677348444789
203,-0.260191511414641,0,0.0,762,0.21943488687311022,75.70503597122303,62.86938766008532
280,-0.2602235202445125,1,0.0,763,0.218370967965512,75.55635491606715,62.952001835722754
247,-0.2614397752868415,0,0.0,764,0.21872666426971266,75.67942583732057,63.034616011360185
583,-0.2615794908518544,0,0.0,765,0.21908066273952573,75.80190930787589,63.11723018699762
761,-0.2645447953199713,0,0.0,766,0.21943297550233967,75.92380952380952,63.19984436263505
371,-0.2658356541336623,1,0.0,767,0.21837518869219155,75.77619047619048,63.28245853827248
204,-0.2659580303485298,0,1.0,768,0.21635053084805628,75.07363420427554,63.36507271390991
170,-0.2674962001615591,0,0.0,769,0.21670513678517284,75.19668246445497,63.44768688954734
925,-0.2699726427830921,0,0.0,770,0.21705806609847322,75.31914893617022,63.53030106518478
150,-0.2706990732284525,1,0.0,771,0.21600635852286626,75.17021276595744,63.61291524082221
938,-0.2723888463885191,0,0.0,772,0.21635762307525486,75.29245283018868,63.69552941645964
609,-0.2753778627301012,1,0.0,773,0.21531194247715846,75.14386792452831,63.778143592097074
886,-0.2766324858339578,1,1.0,774,0.21712938005390836,75.99528301886792,63.860757767734505
795,-0.2768300791216147,0,0.0,775,0.21747899159663867,76.11764705882354,63.943371943371936
456,-0.2794785015170019,1,1.0,776,0.2192860734037205,76.96941176470588,64.02598611900936
38,-0.279627274485979,0,0.0,777,0.21963404357770558,77.09154929577466,64.10860029464679
541,-0.2802804658684448,0,0.0,778,0.21998038391481017,77.21311475409836,64.19121447028422
751,-0.2806945209386703,1,1.0,779,0.22177719821162445,78.0655737704918,64.27382864592165
704,-0.2826241413503121,0,0.0,780,0.22212192013593884,78.18691588785046,64.35644282155909
799,-0.2839860173540356,1,0.0,781,0.221075692991978,78.03971962616822,64.43905699719652
254,-0.2843441268079096,0,0.0,782,0.22141880782107412,78.16083916083916,64.52167117283395
30,-0.285971355630115,0,0.0,783,0.22176032676724422,78.28139534883721,64.60428534847138
453,-0.2865925717155925,0,1.0,784,0.21978007532387295,77.58236658932714,64.68689952410881
25,-0.2875395696075972,0,1.0,785,0.217808991711258,76.88657407407408,64.76951369974624
780,-0.2875628819177513,0,0.0,786,0.21815648123311243,77.00923787528868,64.85212787538367
174,-0.2889597251035209,0,0.0,787,0.21850236942076476,77.13133640552996,64.93474205102112
687,-0.2896552127687548,0,0.0,788,0.21884666731789912,77.25287356321839,65.01735622665855
562,-0.2901013146017323,0,0.0,789,0.21918938586688153,77.37385321100918,65.09997040229598
608,-0.2901893332224973,0,0.0,790,0.21953053590991892,77.49427917620137,65.18258457793341
849,-0.2932212131821692,0,1.0,791,0.21758702316737166,76.8082191780822,65.26519875357084
218,-0.2942931963109391,0,0.0,792,0.21793026902501825,76.92938496583145,65.34781292920827
619,-0.2955497296099069,0,0.0,793,0.21827195467422097,77.05000000000001,65.4304271048457
416,-0.2955697608913957,0,0.0,794,0.21861209072864274,77.17006802721089,65.51304128048314
124,-0.2957470906961293,1,0.0,795,0.21757177447250087,77.0204081632653,65.59565545612057
51,-0.2966646134715993,0,0.0,796,0.2179103714497533,77.14027149321267,65.678269631758
278,-0.2970095112465933,0,0.0,797,0.2182474397724809,77.25959367945825,65.76088380739543
993,-0.2980863754615698,1,0.0,798,0.21721298445299336,77.11060948081264,65.84349798303286
572,-0.2991532322535283,0,0.0,799,0.2175485344499429,77.22972972972973,65.92611215867029
565,-0.3011699377390026,1,1.0,800,0.219328879441239,78.08108108108108,66.00872633430772
822,-0.3017345504042778,0,1.0,801,0.21741573033707867,77.4,66.09134050994516
615,-0.3017864299523819,1,1.0,802,0.2191861014068549,78.24943820224719,66.17395468558259
574,-0.3023765289031982,0,0.0,803,0.21952368391302712,78.36995515695068,66.25656886122002
56,-0.3026873071065367,1,1.0,804,0.22128416464163142,79.21973094170403,66.33918303685745
649,-0.3033824785453267,1,0.0,805,0.22024932235782008,79.0695067264574,66.42179721249488
354,-0.3052885490516628,0,0.0,806,0.22058539442772307,79.19015659955258,66.50441138813231
899,-0.3121228727785156,0,0.0,807,0.2209199661758854,79.31026785714286,66.58702556376974
288,-0.312715311223638,1,0.0,808,0.21989087301587304,79.16071428571428,66.66963973940717
489,-0.3127506382498202,0,0.0,809,0.22022395446671617,79.28062360801782,66.7522539150446
90,-0.313591771783286,1,1.0,810,0.22197064575634373,80.13140311804008,66.83486809068204
571,-0.3135952854212988,1,1.0,811,0.2237076868178518,80.98218262806236,66.91748226631947
84,-0.3140153241554539,0,0.0,812,0.22403928790669123,81.10222222222222,67.0000964419569
753,-0.3157558267058111,0,1.0,813,0.2221521235805025,80.41906873614191,67.08271061759433
612,-0.3170836656890604,1,0.0,814,0.22112477323120336,80.26829268292683,67.16532479323176
765,-0.3196621273164577,0,0.0,815,0.22145834857017477,80.38938053097345,67.24793896886919
345,-0.3225396226489949,0,0.0,816,0.2217904511703428,80.50993377483444,67.33055314450662
740,-0.322879999331661,1,0.0,817,0.22076874560318271,80.35982339955851,67.41316732014405
854,-0.3230028240775665,0,0.0,818,0.2210993851963015,80.48017621145374,67.49578149578149
516,-0.3237350175704557,0,0.0,819,0.22142857142857145,80.6,67.57839567141892
140,-0.3260884101623097,0,0.0,820,0.22175631386157704,80.71929824561403,67.66100984705635
842,-0.3261809579026611,0,0.0,821,0.2220826219732128,80.83807439824946,67.74362402269378
336,-0.3264338290409003,0,0.0,822,0.22240750515859686,80.95633187772927,67.82623819833121
327,-0.3274030201570022,0,0.0,823,0.22273097273097275,81.07407407407408,67.90885237396864
118,-0.33895080041128,0,0.0,824,0.22305303392259915,81.19130434782609,67.99146654960607
871,-0.3391835392475649,1,0.0,825,0.22203692674210837,81.04347826086956,68.0740807252435
433,-0.3393982294105967,0,0.0,826,0.22235759070513772,81.16052060737528,68.15669490088094
284,-0.3403164854482213,0,0.0,827,0.22267686651248292,81.27705627705629,68.23930907651837
707,-0.3405450066276223,0,0.0,828,0.2229947631586733,81.39308855291577,68.3219232521558
935,-0.3416172527051844,0,0.0,829,0.2233112895606991,81.50862068965517,68.40453742779323
274,-0.3417209462758082,0,0.0,830,0.22362645455884517,81.6236559139785,68.48715160343066
500,-0.3425369557766699,0,0.0,831,0.22394026691751423,81.7381974248927,68.56976577906809
70,-0.3435063030797499,0,0.0,832,0.22425273532603912,81.85224839400428,68.65237995470552
451,-0.3511902758490295,1,0.0,833,0.22324218064380247,81.70663811563169,68.73499413034295
625,-0.3517625455170324,1,1.0,834,0.22496192871187765,82.5610278372591,68.81760830598039
487,-0.3525203795477812,1,1.0,835,0.22667233032306117,83.4154175588865,68.90022248161782
102,-0.35405576819659,0,0.0,836,0.22698346339650685,83.52991452991452,68.98283665725525
911,-0.3565799014589771,0,0.0,837,0.2272932696764624,83.64392324093816,69.06545083289268
674,-0.3569570772244004,0,0.0,838,0.2276017576318224,83.75744680851064,69.14806500853011
794,-0.3575621791980776,0,1.0,839,0.22578579340902796,83.08917197452229,69.23067918416754
568,-0.358289195670107,1,0.0,840,0.2247768974505032,82.94267515923566,69.31329335980497
512,-0.3584738177694716,0,1.0,841,0.2229686279913647,82.27542372881356,69.3959075354424
326,-0.3594913840090524,0,0.0,842,0.22328216939674683,82.39112050739958,69.47852171107984
702,-0.3652037490386519,0,0.0,843,0.22359438784261262,82.50632911392404,69.56113588671727
889,-0.3673826385723595,0,0.0,844,0.22390529168449583,82.62105263157895,69.6437500623547
265,-0.3684135315477544,0,0.0,845,0.22421488920771562,82.73529411764706,69.72636423799213
196,-0.3684534176259968,0,0.0,846,0.2245231886281127,82.84905660377359,69.80897841362956
190,-0.3688953571243122,1,0.0,847,0.22351974616125558,82.70230607966457,69.89159258926699
195,-0.370435472047006,0,0.0,848,0.2238267556259188,82.81589958158996,69.97420676490442
14,-0.3718554357920396,0,0.0,849,0.22413248321390283,82.92901878914404,70.05682094054185
126,-0.373183477879458,0,1.0,850,0.2223536036036036,82.27083333333333,70.13943511617929
294,-0.37551749676192,0,0.0,851,0.22266112266112265,82.38461538461539,70.22204929181672
306,-0.3775495171107298,1,0.0,852,0.22166308958761788,82.23700623700624,70.30466346745415
676,-0.3800063575349203,0,0.0,853,0.22196933263245014,82.350622406639,70.38727764309158
918,-0.3803211212104136,1,0.0,854,0.22097666532815777,82.20331950207469,70.46989181872901
268,-0.3805696669729029,0,1.0,855,0.21921124691110666,81.54658385093168,70.55250599436646
476,-0.3816719084752197,0,0.0,856,0.21951923931396072,81.6611570247934,70.63512017000389
42,-0.3827446905447605,0,0.0,857,0.21982596164505044,81.77525773195876,70.71773434564132
119,-0.3853288354022652,0,0.0,858,0.22013142174432498,81.88888888888889,70.80034852127875
373,-0.3879761371208427,0,0.0,859,0.22043562738733966,82.00205338809035,70.88296269691618
636,-0.3913329698521213,1,0.0,860,0.21944828269593894,81.85420944558521,70.96557687255361
346,-0.3915735257376138,0,0.0,861,0.21975124159451503,81.96721311475409,71.04819104819104
998,-0.3917332252493203,0,0.0,862,0.22005296139739142,82.079754601227,71.13080522382847
673,-0.3919745468433805,1,0.0,863,0.21907089662412652,81.93251533742333,71.2134193994659
666,-0.3934277944762715,0,0.0,864,0.2193713849176034,82.04489795918367,71.29603357510334
726,-0.397313991534598,1,0.0,865,0.21839455782312925,81.89795918367346,71.37864775074077
187,-0.3983670219182195,0,1.0,866,0.2166571622539036,81.24643584521385,71.4612619263782
334,-0.3986422065258499,0,0.0,867,0.21695934959349594,81.35975609756098,71.54387610201563
460,-0.399226683310129,0,1.0,868,0.2152319134550372,80.71196754563894,71.62649027765306
981,-0.4008851952503656,0,0.0,869,0.21553576248313092,80.82591093117409,71.7091044532905
54,-0.4062030565770156,0,0.0,870,0.21583838383838386,80.93939393939394,71.79171862892792
133,-0.4086682298933302,1,0.0,871,0.21486675263271007,80.78989898989899,71.87433280456536
303,-0.4102656177711288,0,0.0,872,0.21516815374056278,80.90322580645162,71.95694698020279
186,-0.4125993270193617,0,0.0,873,0.21546834196669376,81.01609657947687,72.03956115584022
492,-0.4128680892910458,1,1.0,874,0.2171543851971244,81.8672032193159,72.12217533147765
546,-0.4175439003512841,0,0.0,875,0.21745336784805006,81.97991967871486,72.20478950711508
717,-0.420424724425054,0,1.0,876,0.21574714415568538,81.33667334669339,72.28740368275251
888,-0.4230469779471029,0,0.0,877,0.2160477453580902,81.45,72.37001785838994
570,-0.4252955646868624,1,1.0,878,0.21772486772486774,82.3,72.45263203402737
863,-0.4258759084956396,0,0.0,879,0.21802426892247254,82.41317365269461,72.5352462096648
641,-0.4264566597549343,0,0.0,880,0.21832247728662071,82.52589641434264,72.61786038530224
550,-0.4333775249539863,1,0.0,881,0.217352226976001,82.37649402390439,72.70047456093967
290,-0.4350310869926239,0,0.0,882,0.21764924962100748,82.48906560636183,72.7830887365771
953,-0.4359075787399054,0,1.0,883,0.21596096662059724,81.84920634920636,72.86570291221453
81,-0.4362223556369834,0,0.0,884,0.21625956790929754,81.96237623762377,72.94831708785196
714,-0.4411237324172071,1,1.0,885,0.21792600312662844,82.8118811881188,73.03093126348939
942,-0.441177710638104,0,0.0,886,0.2182234241730809,82.92490118577075,73.11354543912682
444,-0.444669450487101,0,0.0,887,0.2185196719609675,83.03747534516765,73.19615961476426
259,-0.4449451734486651,0,0.0,888,0.2188147534189805,83.14960629921259,73.27877379040169
806,-0.4477327743102914,0,0.0,889,0.2191086754213628,83.26129666011788,73.36138796603912
48,-0.4491352276696517,0,1.0,890,0.2174406604747162,82.62745098039215,73.44400214167655
856,-0.4504722763648336,1,0.0,891,0.21647367608460708,82.47647058823529,73.52661631731398
564,-0.4528303367510198,0,0.0,892,0.2167691367346205,82.58904109589041,73.60923049295141
28,-0.4543668474114627,0,0.0,893,0.2170634432414698,82.701171875,73.69184466858884
756,-0.4616576016534054,0,0.0,894,0.21735660235453025,82.81286549707602,73.77445884422627
113,-0.4666324503376255,0,0.0,895,0.2176486207706527,82.92412451361866,73.8570730198637
903,-0.4667362547844467,1,1.0,896,0.21930450017316191,83.77431906614785,73.93968719550114
642,-0.4717133772913707,0,0.0,897,0.2195953845371829,83.88543689320389,74.02230137113857
468,-0.4738010281993863,1,1.0,898,0.22124261704986187,84.73592233009708,74.104915546776
474,-0.4775362322045146,0,1.0,899,0.21959438945898357,84.1046511627907,74.18752972241343
435,-0.4788853870051981,0,0.0,900,0.21988677396710285,84.21663442940039,74.27014389805086
197,-0.4860205348105785,0,0.0,901,0.2201780295775074,84.32818532818533,74.35275807368829
736,-0.487048466051728,0,0.0,902,0.2204681628156175,84.43930635838151,74.43537224932572
969,-0.4880507899606998,0,0.0,903,0.220757180156658,84.55,74.51798642496315
536,-0.4901719355765818,0,0.0,904,0.22104508802613976,84.66026871401152,74.60060060060059
351,-0.4942060181728011,0,1.0,905,0.2194161839880756,84.03639846743295,74.68321477623802
369,-0.4972239611593571,0,0.0,906,0.21970555491765226,84.1472275334608,74.76582895187545
723,-0.4972504409220845,0,0.0,907,0.21999382137803203,84.25763358778626,74.84844312751288
614,-0.4984791030145471,0,0.0,908,0.2202809896804675,84.36761904761904,74.93105730315031
352,-0.5015315740407154,0,0.0,909,0.2205670660882169,84.47718631178708,75.01367147878774
366,-0.5024052390812417,0,0.0,910,0.22085205681699954,84.58633776091082,75.09628565442517
466,-0.5030264171346667,0,0.0,911,0.22113596803544586,84.69507575757575,75.1788998300626
563,-0.5034647350805617,0,0.0,912,0.22141880586554266,84.80340264650283,75.26151400570004
255,-0.5070320045320131,0,0.0,913,0.22170057638307308,84.91132075471698,75.34412818133747
397,-0.509340280677035,0,0.0,914,0.22198128561805158,85.01883239171374,75.4267423569749
32,-0.5096478631426166,0,0.0,915,0.22226093955515422,85.12593984962406,75.50935653261233
963,-0.5101402645504429,0,0.0,916,0.22253954413414392,85.23264540337712,75.59197070824976
481,-0.517747434544293,0,0.0,917,0.22281710525029094,85.33895131086143,75.67458488388719
467,-0.5179235265842541,0,0.0,918,0.22309362875478883,85.44485981308411,75.75719905952462
629,-0.5244980455297164,0,0.0,919,0.22336912045516544,85.55037313432835,75.83981323516205
61,-0.5278705526773727,0,1.0,920,0.22178138872276598,84.94227188081936,75.92242741079949
319,-0.5294474994541963,1,0.0,921,0.22081587523277468,84.79329608938548,76.00504158643692
431,-0.5294968782290258,0,1.0,922,0.2192340458488228,84.18587360594796,76.08765576207435
818,-0.5318084185699802,1,0.0,923,0.21827354801332496,84.03531598513011,76.1702699377118
531,-0.5322889173639371,0,0.0,924,0.21855287569573284,84.14285714285714,76.25288411334923
386,-0.5340424826283873,1,0.0,925,0.21759735453295775,83.9925788497217,76.33549828898666
742,-0.5413607253763986,0,1.0,926,0.2160237958165419,83.38518518518518,76.41811246462409
943,-0.5422819130999178,0,0.0,927,0.2163044831582274,83.49353049907577,76.50072664026152
944,-0.542394754315006,0,1.0,928,0.2147391163030801,82.88929889298893,76.58334081589895
782,-0.5460130805349633,1,1.0,929,0.21637251256233495,83.73616236162363,76.66595499153638
980,-0.546931945636741,0,0.0,930,0.21665453195711454,83.84530386740332,76.74856916717381
263,-0.551368929863259,0,0.0,931,0.2169355145158839,83.95404411764706,76.83118334281124
857,-0.5539410022046826,0,0.0,932,0.21721546594599722,84.06238532110092,76.91379751844867
123,-0.5539941278692164,0,0.0,933,0.2174943919129966,84.17032967032966,76.9964116940861
212,-0.5550784945531992,0,1.0,934,0.21594414447609467,83.57038391224862,77.07902586972354
86,-0.5567369471958352,1,1.0,935,0.21756912116700278,84.41681901279708,77.16164004536097
695,-0.5578863505859235,0,0.0,936,0.21784934908571,84.52554744525547,77.2442542209984
766,-0.5621724813850747,0,0.0,937,0.2181285561376824,84.63387978142076,77.32686839663583
486,-0.5637167320229972,0,0.0,938,0.21840674789128398,84.74181818181819,77.40948257227326
667,-0.568272859710965,0,0.0,939,0.2186839298744551,84.84936479128856,77.4920967479107
521,-0.5722505047739825,0,0.0,940,0.21896010757507844,84.95652173913044,77.57471092354812
620,-0.5781287502892257,0,0.0,941,0.21923528644134152,85.0632911392405,77.65732509918556
838,-0.5816524553769239,0,0.0,942,0.21950947188209463,85.16967509025271,77.73993927482299
355,-0.5818149062167464,0,0.0,943,0.21978266926720536,85.27567567567567,77.82255345046042
827,-0.5820899184141923,0,0.0,944,0.22005488392790923,85.38129496402877,77.90516762609785
348,-0.5835730582451273,1,1.0,945,0.22167150598287438,86.23021582733813,77.98778180173528
169,-0.5918747403229957,0,0.0,946,0.2219427432121215,86.33572710951526,78.07039597737271
950,-0.5981978168505047,0,0.0,947,0.22221300826491971,86.44086021505376,78.15301015301014
426,-0.6032379649977007,0,0.0,948,0.22248230635867391,86.54561717352415,78.23562432864757
787,-0.6116191497697685,0,0.0,949,0.22275064267352188,86.65,78.318238504285
785,-0.6198838525893319,0,0.0,950,0.22301802235266627,86.75401069518716,78.40085267992244
731,-0.6267570247855749,1,0.0,951,0.2220622514740162,86.6042780748663,78.48346685555987
457,-0.6312317519646421,0,0.0,952,0.2223286796240533,86.70818505338079,78.5660810311973
153,-0.6332263291490913,0,1.0,953,0.22081796238101745,86.1190053285968,78.64869520683473
897,-0.6366532721030712,1,0.0,954,0.2198670803559666,85.96802841918296,78.73130938247216
277,-0.6379219634008451,0,0.0,955,0.22013476991166495,86.07269503546098,78.8139235581096
